code,dealerId,name,url,regionId,state,lat,long,phone,address
24061,24061,"Molle Toyota, Inc.",https://www.molletoyota.com,23,MO,38.94134,-94.60011,(913) 780-9919,"685 N. Rawhide, Olathe KS 66061"
15053,15053,Little Apple Toyota,https://www.littleappletoyota.net,23,KS,39.181434,-96.608947,(816) 358-7600,"501 N.E. Colbern Road, Lee's Summit MO 64086"
15057,15057,Clint Bowyer Toyota,https://www.clintbowyertoyota.com,23,KS,38.408354,-96.218572,(877) 733-4041,"2951 S.W. Fairlawn Road, Topeka KS 66614"
15052,15052,Conklin Toyota Salina,https://www.conklintoyotasalina.com,23,KS,38.78993,-97.613413,(620) 644-9888,"1819 South Main Street, Ft Scott KS 66701"
15046,15046,Lewis Toyota of Hays,https://www.lewistoyotaofhays.com,23,KS,38.903116,-99.316497,(402) 476-4000,"8600 South 33rd Street, Lincoln NE 68516"
15054,15054,Midwest Toyota,https://www.midwesttoyotadealer.com,23,KS,38.087131,-97.908845,(316) 652-2222,"7333 East Kellogg, Wichita KS 67207"
35011,35011,Doenges Toyota,https://www.doengestoyota.com,60,OK,36.722952,-95.935925,(888) 284-4887,"2101 West Main Street, Independence KS 67301"
15059,15059,Lewis Toyota of Garden City,https://www.lewistoyotaofgardencity.com,23,KS,37.9763,-100.8374,(877) 361-3673,"211 West 2nd Street, McCook NE 69001"
26016,26016,Ernst Toyota,https://www.ernsttoyota.com,23,NE,41.437531,-97.318075,(620) 371-1367,"907 S 2nd Street, Dodge City KS 67801"
26021,26021,Baxter Toyota of La Vista,https://www.toyotaoflavista.com,23,NE,41.188171,-96.107041,(402) 496-4444,"18201 Cuming Street, Omaha NE 68022"
26015,26015,Cornhusker Toyota,https://www.cornhuskertoyota.com,23,NE,40.920114,-98.384008,(531) 444-2678,"7851 S. 19th Circle, Bellevue NE 68147"
40020,40020,Gateway Toyota,https://www.gatewaytoyotapierre.com,23,SD,44.363572,-100.347779,(308) 532-8400,"2600 S Willow & I-80, North Platte NE 69103"
40009,40009,Harr Toyota,https://www.harr-toyota.com,23,SD,45.460643,-98.429008,(888) 263-0578,"4101 W. 12th Street, Sioux Falls SD 57106"
40017,40017,Sharp Chevrolet-Toyota,https://www.sharptoyota.com,23,SD,44.889951,-97.134158,(712) 277-4271,"3131 Singing Hills Blvd., Sioux City IA 51106"
22045,22045,Quality Toyota,https://www.qualitytoyota.net,21,MN,46.283304,-96.095885,(800) 426-7946,"222 South 40TH Street, Fargo ND 58103"
35072,35072,Jim Norton Toyota of Oklahoma City,https://www.jimnortontoyotaokc.com,60,OK,35.569733,-97.663893,(701) 252-4690,"500 17th St SW, Jamestown ND 58401"
35055,35055,Bob Howard Toyota,https://www.bobhowardtoyota.com,60,OK,35.60119,-97.49668,(405) 741-4451,"5800 Tinker Diagonal, Midwest City OK 73110"
35052,35052,Janzen Toyota,https://www.janzentoyota.com,60,OK,36.116894,-97.125543,(800) 375-9550,"4050 N. Interstate Drive, Norman OK 73072"
35048,35048,Northcutt Toyota,https://www.northcutttoyota.com,60,OK,36.39007,-97.92097,(580) 226-1313,"402 Holiday Drive, Ardmore OK 73401"
35049,35049,Jim Norton Toyota,https://www.jimnortontoyota.com,60,OK,36.02105,-95.88569,(918) 836-2769,"6868 East BA Frontage Road, Tulsa OK 74145"
24076,24076,Frank Fletcher Toyota,https://www.fletcher-toyota.com,23,MO,37.065804,-94.477639,(918) 687-1234,"2314 West Shawnee, Muskogee OK 74401"
42339,42339,Classic Toyota of Texoma,https://www.classictoyotatexoma.com,60,TX,33.774142,-96.582528,(479) 646-7800,"6200 South 36th Street, Fort Smith AR 72908"
03049,03049,Ryburn Toyota,https://www.ryburntoyota.com,60,AR,33.626689,-91.803016,(870) 534-7521,"3010 Auto Drive, Pine Bluff AR 71601"
03074,03074,Mark McLarty Toyota,https://www.markmclartytoyota.com,60,AR,34.796997,-92.217703,(501) 568-5800,"10825 Colonel Glenn Road, Little Rock AR 72204"
03053,03053,"Phil Wright Toyota, Co.",https://www.philwrighttoyota.com,60,AR,35.276732,-93.09056,(501) 520-0000,"4709 Central Avenue, Hot Springs AR 71913"
03075,03075,Red River Toyota,https://www.redrivertoyota.com,60,AR,35.24569,-90.782425,(501) 382-7684,"1355 Exchange Avenue, Conway AR 72032"
03067,03067,Central Toyota,https://www.centraltoyota.com,60,AR,35.801135,-90.67033,(501) 281-4620,"1745 Janet Drive, Searcy AR 72143"
41043,41043,Principle Toyota,https://www.principletoyota.com,22,TN,35.05105,-89.817133,(901) 444-3119,"4601 Hutton Way, Memphis TN 38116"
23079,23079,Principle Toyota of Hernando,https://www.principletoyotaofhernando.com,60,MS,34.818872,-89.972853,(901) 377-8000,"2201 North Germantown Parkway, Cordova TN 38016"
03066,03066,Toyota of Fayetteville,https://www.toyotaoffayetteville.com,60,AR,36.108448,-94.17794,(870) 741-5451,"1407 Highway 62-65 412 NO, Harrison AR 72601"
14044,14044,Toyota of Des Moines,https://www.toyotadm.com,23,IA,41.656837,-93.776291,(866) 298-1541,"411 South Metro Parkway, Rogers AR 72758"
14048,14048,"Fort Dodge Ford, Lincoln, Toyota",https://www.fortdodgetoyota.com,23,IA,42.501032,-94.159403,(800) 232-4081,"2212 South Duff, Ames IA 50010"
14053,14053,Motor Inn Toyota of Carroll,https://www.motorinntoyotaofcarroll.com,23,IA,42.07869,-94.886116,(877) 360-9256,"3851 Fourth Street SW, Mason City IA 50401"
14049,14049,Okoboji Toyota,https://www.okobojitoyota.com,23,IA,43.422734,-95.130575,(319) 378-4400,"1190 Boyson Road, Hiawatha IA 52233"
48060,48060,Toyota of La Crosse,https://www.toyotaoflacrosse.com,21,WI,43.805287,-91.253808,(888) 703-6945,"3450 Center Grove Drive, Dubuque IA 52003"
22047,22047,Rochester Toyota,https://www.rochestertoyota.com,21,MN,43.958897,-92.464171,(608) 452-4080,"1077 W. Service Drive, Winona MN 55987"
14036,14036,Deery Brothers Toyota,https://www.deerybrotherstoyota.com,23,IA,40.825112,-91.16928,(888) 481-3206,"3000 Highway 38 North, Muscatine IA 52761"
12158,12158,Galesburg Toyota,https://www.galesburgtoyota.com,21,IL,40.980676,-90.362968,(888) 833-2113,"3100 East Jackson, Macomb IL 61455"
14052,14052,Smart Toyota of Quad Cities,https://www.smarttoyotaqc.com,23,IA,41.574267999999996,-90.552525,(844) 234-9513,"2435 Lincolnway, Clinton IA 52732"
12136,12136,Ken Nelson Toyota,https://www.kennelsontoyota.com,21,IL,41.857124,-89.490042,(309) 781-6968,"5500 45th Avenue Drive, Moline IL 61265"
17067,17067,Ray Brandt Toyota,https://www.raybrandttoyota.com,60,LA,30.007144,-90.233551,(504) 837-5623,"3701 North Causeway Blvd., Metairie LA 70002"
17058,17058,Toyota of New Orleans,https://www.toyotaofneworleans.com,60,LA,30.053973,-89.947249,(504) 341-3300,"3800 Lapalco Blvd., Harvey LA 70058"
17066,17066,Northshore Toyota,https://www.northshoretoyota.com,60,LA,30.428625,-90.079251,(985) 726-7250,"300 E. Howze Beach Road, Slidell LA 70461"
17070,17070,Greg Leblanc Toyota,https://www.gregleblanctoyota.com,60,LA,29.60449,-90.751058,(985) 345-1425,"1415 South Morrison Blvd, Hammond LA 70403"
17055,17055,Team Toyota,https://www.team-toyota.com,60,LA,30.442924,-91.009833,(225) 408-1200,"13250 Airline Highway, Baton Rouge LA 70817"
17029,17029,Bubba Oustalet Toyota,https://www.oustalettoyota.com,60,LA,30.22216,-92.657185,(225) 925-2525,"9150 Airline Highway, Baton Rouge LA 70815"
17057,17057,John Harvey Toyota,https://www.johnharveytoyota.com,60,LA,32.563132,-93.728687,(318) 255-1387,"1001 N. Service Road East, Ruston LA 71270"
17027,17027,Van-Trow Toyota,https://www.vantrowtoyota.com,60,LA,32.519925,-92.103619,(318) 798-3773,"1199 E. Bert Kouns Ind. Loop, Shreveport LA 71105"
17073,17073,Hixson Toyota,https://www.hixsontoyota.com,60,LA,31.08775,-93.270504,(318) 445-1486,"5735 Coliseum Blvd., Alexandria LA 71303"
22053,22053,Inver Grove Toyota,https://www.invergrovetoyota.com,21,MN,44.880524,-93.08454,(601) 446-5588,"335 Highway 61 South, Natchez MS 39120"
22048,22048,Walser Bloomington Toyota,https://www.walsertoyota.com,21,MN,44.857183,-93.33509,(651) 288-2500,"2873 Maplewood Dr., Maplewood MN 55109"
22038,22038,Luther Brookdale Toyota,https://www.lutherbrookdaletoyota.com,21,MN,45.078066,-93.333707,(952) 435-8200,"14730 Buck Hill Road, Burnsville MN 55306"
22046,22046,Carlson Toyota,https://www.carlsontoyota.com,21,MN,45.205213,-93.36378,(612) 428-0596,"8805 Wayzata Blvd, Golden Valley MN 55426"
22056,22056,Heintz Toyota of Mankato,https://www.heintztoyota.com,21,MN,44.176611,-93.965552,(320) 227-8052,"418 2nd Street South, Waite Park MN 56387"
48058,48058,Ashland Honda Toyota,https://www.ashland-toyota.com,21,WI,46.605203,-90.856043,(218) 733-0100,"4781 Miller Trunk Hwy., Duluth MN 55811"
22051,22051,Iron Trail Toyota,https://www.irontrailtoyota.com,21,MN,47.509292,-92.554502,(715) 394-4429,"1002 Tower Avenue, Superior WI 54880"
22055,22055,Lake Country Toyota,https://www.lakecountrytoyota.com,21,MN,46.380752,-94.254466,(320) 231-1160,"3700 Highway 71 South, Willmar MN 56201"
24063,24063,Jerry Ackerman Toyota,https://www.ackermantoyota.com,23,MO,38.619732,-90.28808,(218) 444-3040,"705 Paul Bunyan Drive NW, Bemidji MN 56601"
24073,24073,John Weiss' Toyota of South County,https://www.weisstoyota.com,23,MO,38.521417,-90.358667,(314) 966-5404,"10725 Manchester Road, Kirkwood MO 63122"
12071,12071,Newbold Toyota,https://www.newboldtoyota.com,21,IL,38.58452,-89.939446,(314) 731-0911,"9095 Dunn Road, Hazelwood MO 63042"
24077,24077,Jay Wolfe Toyota of West County,https://www.toyotaofwestcounty.com,23,MO,38.592697,-90.531731,(314) 453-2377,"12833 Olive Street Road, Creve Coeur MO 63141"
24036,24036,Tom Pappas Toyota,https://www.pappastoyota.com,23,MO,38.800211,-90.602019,(618) 208-2400,"850 Homer Adams Parkway, Alton IL 62002"
24052,24052,Straatmann Toyota,https://www.straatmanntoyota.com,23,MO,38.52573,-90.945553,(888) 957-7968,"301 Autumn Ridge Drive, Herculaneum MO 63048"
24083,24083,Kirksville Toyota,https://www.kirksvilletoyota.com,23,MO,40.2312,-92.583059,(217) 224-1500,"5333 Broadway, Quincy IL 62301"
12153,12153,Marion Toyota,https://www.mariontoyota.com,21,IL,37.74596,-88.990892,(800) 455-5555,"357 Siemers Drive, Cape Girardeau MO 63701"
24080,24080,McCarthy Toyota of Sedalia,https://www.mccarthytoyotaofsedalia.com,23,MO,38.709292,-93.266406,(866) 553-5578,"801 S. Westwood Blvd., Poplar Bluff MO 63901"
24060,24060,Riley Toyota,https://www.rileytoyota.com,23,MO,38.548098,-92.203703,(573) 445-4450,"1180 Vandiver Drive, Columbia MO 65202"
24071,24071,Reliable Toyota,https://www.reliabletoyotamo.com,23,MO,37.1806755065917,-93.222038269043,(800) 844-6026,"169 St. Robert Blvd., St. Robert MO 65584"
10106,10106,World Toyota,https://www.worldtoyota.com,50,GA,33.90662,-84.294198,(601) 485-1620,"2900 Highway 39 North, Meridian MS 39301"
10131,10131,Stone Mountain Toyota,https://www.stonemountaintoyota.com,50,GA,33.8335,-84.0823,(800) 645-6709,"7969 Mall Parkway, Lithonia GA 30038"
10032,10032,Marietta Toyota,https://www.mariettatoyota.com,50,GA,33.934257,-84.512243,(877) 227-9537,"2345 Pleasant Hill Road, Duluth GA 30096"
10124,10124,AutoNation Toyota Mall of Georgia,https://www.autonationtoyotamallofgeorgia.com,50,GA,34.078351,-83.983961,(770) 535-0778,"3150 Milton Martin Toyota Way, Gainesville GA 30507"
39064,39064,Bob Richards Toyota,https://www.bobrichardstoyota.com,50,SC,33.48745,-81.9290008,(706) 868-0582,"3514 Washington Road, Augusta GA 30907"
10078,10078,Savannah Toyota,https://www.savannahtoyota.com,50,GA,31.979098,-81.141519,(229) 386-4000,"2013 U.S. Highway 82, West, Tifton GA 31793"
39055,39055,Stokes Toyota Hilton Head,https://www.stokestoyotahiltonhead.com,50,SC,32.289391,-80.922214,(912) 267-1888,"1000 Millenium Blvd., Brunswick GA 31525"
10117,10117,Valdosta Toyota,https://www.valdostatoyota.com,50,GA,30.842575,-83.332672,(912) 283-4250,"2714 Memorial Drive, Waycross GA 31503"
23057,23057,Kirk Toyota,https://www.kirktoyota.com,60,MS,33.785172,-89.844626,(662) 234-4661,"435A Highway 6 West, Oxford MS 38655"
23069,23069,Carlock Toyota of Tupelo,https://www.carlocktoyotaoftupelo.com,60,MS,34.320489,-88.69915,(662) 378-8101,"1753 Highway 1 South, Greenville MS 38701"
23037,23037,Herrin-Gear Toyota,https://www.herrin-geartoyota.com,60,MS,32.393377,-90.144793,(601) 781-8017,"15120 Highway 16 West, Philadelphia MS 39350"
23076,23076,Cannon Toyota,https://www.cannontoyotavicksburg.com,60,MS,32.3234,-90.8682,(601) 948-0576,"104 Gray Daniels Blvd, Brandon MS 39042"
23062,23062,Kim's Toyota,https://www.kimstoyota.com,60,MS,31.701517,-89.148017,(601) 544-9630,"6461 US Highway 98, Hattiesburg MS 39402"
23050,23050,Estabrook Toyota,https://www.estabrooktoyota.com,60,MS,30.433899,-88.526996,(228) 896-8220,"11397 Helen Richards Road, Gulfport MS 39503"
23061,23061,Carl Hogan Toyota,https://www.carlhogantoyota.com,60,MS,33.549657,-88.43428,(601) 823-7000,"890 Brookway Blvd., Brookhaven MS 39601"
09212,09212,Peter Boulware Toyota,https://www.peterboulwaretoyota.com,50,FL,30.460438,-84.355441,(386) 734-2184,"1701 S. Woodland Blvd, Deland FL 32720"
09182,09182,Gatorland Toyota,https://www.gatorlandtoyota.com,50,FL,29.679864,-82.31909,(850) 769-3377,"959 West 15th Street, Panama City FL 32401"
09209,09209,Seminole Toyota,https://www.seminoletoyota.com,50,FL,28.79435,-81.34089,(407) 681-8904,"225 North Semoran Blvd., Winter Park FL 32792"
09216,09216,West Kendall Toyota,https://www.westkendalltoyota.com,50,FL,25.638973,-80.415459,(786) 259-6434,"29330 S. Dixie Highway, Homestead FL 33033"
09206,09206,AutoNation Toyota Weston,https://www.autonationtoyotaweston.com,50,FL,26.071217,-80.360733,(305) 402-4418,"16600 NW 2nd Avenue, Miami FL 33169"
09158,09158,Lipton Toyota,https://www.liptontoyota.com,50,FL,26.165544,-80.165205,(844) 888-0753,"1841 North State Road 7, Hollywood FL 33021"
09227,09227,Toyota of Deerfield Beach,https://www.toyotaofdeerfieldbeach.com,50,FL,26.299023,-80.094768,(954) 545-6528,"5201 West Sample Road, Coconut Creek FL 33073"
09193,09193,Palm Beach Toyota,https://www.palmbeachtoyota.com,50,FL,26.674539,-80.085171,(561) 599-5083,"2800 South Federal Highway, Delray Beach FL 33483"
09241,09241,Southern 441 Toyota,https://www.southern441toyota.com,50,FL,26.681558,-80.195476,(561) 844-3461,"1215 N. Federal Highway, Lake Park FL 33403"
09154,09154,Stadium Toyota,https://www.stadiumtoyota.com,50,FL,27.99287,-82.50564,(813) 621-7747,"9210 Adamo Drive, Tampa FL 33619"
09230,09230,Gettel Toyota of Lakewood,https://www.getteltoyotaoflakewood.com,50,FL,27.494777,-82.485855,(888) 882-6356,"1101 East Fletcher Avenue, Tampa FL 33612"
09242,09242,Wesley Chapel Toyota,https://www.wesleychapeltoyota.com,50,FL,28.23415,-82.35447,(727) 231-1423,"8501 U.S. Hwy 19 North, Pinellas Park FL 33781"
09168,09168,Gettel Toyota of Bradenton,https://www.getteltoyotaofbradenton.com,50,FL,27.428316,-82.575292,(800) 677-6099,"21799 U.S. Highway 19 North, Clearwater FL 33765"
09112,09112,Germain Toyota of Naples,https://www.germaintoyotaofnaples.com,50,FL,26.291656,-81.802461,(863) 956-1123,"37048 Highway 27, Haines City FL 33844"
09175,09175,Bev Smith Toyota,https://www.bevsmithtoyota.com,50,FL,27.40061,-80.3251,(352) 628-2100,"2431 Suncoast Blvd., Homosassa FL 34448"
09228,09228,Treasure Coast Toyota of Stuart,https://www.treasurecoasttoyotaofstuart.com,50,FL,27.14253,-80.21185,(772) 569-8000,"1075 South US Highway 1, Vero Beach FL 32962"
32015,32015,Cox Toyota,https://www.coxtoyota.com,50,NC,36.06358,-79.523555,(336) 288-9839,"2630 Battleground Avenue, Greensboro NC 27408"
32145,32145,Rocky Mount Toyota,https://www.rockymounttoyota.com,50,NC,35.968973,-77.812327,(919) 493-5599,"4516 Durham Chapel Hill Blvd., Durham NC 27707"
32115,32115,Griffin Toyota,https://www.griffintoyota.com,50,NC,34.909397,-79.717169,(800) 268-4793,"9101 South Boulevard, Charlotte NC 28273"
32024,32024,Massey Toyota,https://www.masseytoyota.com,50,NC,35.261223,-77.660323,(910) 798-1199,"5640 Market Street, Wilmington NC 28405"
32129,32129,Mike Johnson's Hickory Toyota Scion,https://www.hickorytoyota.com,50,NC,35.712047,-81.325241,(252) 321-3000,"3615 South Memorial Drive, Greenville NC 27834"
32113,32113,Bryan Easler Toyota,https://www.bryaneaslertoyota.com,50,NC,35.29988,-82.43941,(828) 585-5825,"777 Brevard Road, Asheville NC 28806"
39056,39056,Scott Will Toyota of Sumter,https://www.scottwilltoyota.com,50,SC,33.959981,-80.398134,(888) 213-4062,"3145 Alcoa Highway, Alcoa TN 37701"
39046,39046,Florence Toyota,https://www.florencetoyota.com,50,SC,34.183425,-79.816285,(803) 729-0976,"878 Highway 1 South, Lugoff SC 29078"
39032,39032,Dave Edwards Toyota,https://www.daveedwardstoyota.com,50,SC,34.919964,-81.996274,(803) 407-5678,"970 Columbiana Drive, Irmo SC 29063"
39059,39059,Fred Anderson Toyota of Charleston,https://www.toyotaofcharleston.com,50,SC,32.791001,-80.03585,(866) 976-8654,"2686 Laurens Road, Greenville SC 29607"
39028,39028,Toyota of Easley,https://www.toyotaofeasley.com,50,SC,34.825328,-82.569712,(843) 797-8000,"7151 Rivers Avenue, North Charleston SC 29406"
50012,50012,Kendall Toyota of Anchorage,https://www.kendalltoyotaofanchorage.com,13,AK,61.157755,-149.865692,(843) 379-8927,"3557 Trask Parkway, Beaufort SC 29906"
50011,50011,Mendenhall Toyota,https://www.mendenhalltoyota.com,13,AK,58.36115,-134.57431,(907) 456-6217,"1000 Cadillac Court, Fairbanks AK 99701"
16005,16005,Green's Toyota of Lexington,https://www.greenstoyotaoflexington.com,22,KY,38.050554,-84.456123,(800) 723-0741,"1001 Leestown Road, Frankfort KY 40601"
16052,16052,Marshall Dry Ridge Toyota,https://www.marshalldryridgetoyota.com,22,KY,38.68267,-84.6039,(859) 887-4200,"2100 Lexington Road, Nicholasville KY 40356"
13022,13022,Craig Toyota,https://www.craigtoyota.com,21,IN,38.775447,-85.392542,(502) 214-7760,"8003 Shelbyville Road, Louisville KY 40222"
16006,16006,Toyota of Louisville,https://www.toyotaoflouisville.com,22,KY,38.155594,-85.835686,(812) 284-2277,"808 E. Lewis & Clark Parkway, Clarksville IN 47129"
13054,13054,Uebelhor Toyota,https://www.uebelhortoyota.com,21,IN,38.37331,-86.94575,(800) 999-7591,"1085 North Dixie Highway, Elizabethtown KY 42701"
16049,16049,Toyota South,https://www.toyotasouth.com,22,KY,37.759931,-84.275255,(270) 926-2500,"4216 Frederica Street, Owensboro KY 42301"
41030,41030,Toyota of Kingsport,https://www.toyotaofkingsport.com,22,TN,36.54659,-82.500561,(800) 859-8761,"4195 South Highway 27, Somerset KY 42503"
16050,16050,Kerry Toyota,https://www.kerrytoyota.com,22,KY,39.004467,-84.655455,(888) 860-5848,"5944 W Andrew Johnson Hwy, Morristown TN 37814"
16058,16058,Kerry Toyota Service Center,www.kerrytoyota.com,22,KY,39.0776,-84.5189,(513) 388-3800,"8667 Beechmont Avenue, Cincinnati OH 45255"
34085,34085,Kings Toyota,https://www.kingstoyota.com,22,OH,39.29334,-84.309744,(513) 385-1800,"9101 Colerain Avenue, Cincinnati OH 45251"
34073,34073,Walker Toyota,https://www.walkertoyota.com,22,OH,39.627343,-84.226654,(513) 874-8797,"5676 Dixie Highway, Fairfield OH 45014"
47028,47028,Advantage Toyota,https://www.advantagetoyota.com,80,WV,38.415122,-82.259474,(606) 744-2727,"3503 Winchester Avenue, Ashland KY 41101"
47030,47030,Moses Toyota,https://www.mosestoyota.com,80,WV,38.387736,-81.827321,(740) 354-3255,"2867 U.S. Route 23, Portsmouth OH 45662"
16062,16062,Mann Toyota,https://www.manntoyota.com,22,KY,37.644617,-82.777283,(304) 855-8200,"63 Admiral Road, Chapmanville WV 25508"
16064,16064,Coad Toyota Paducah,https://www.coadtoyotapaducah.com,22,KY,37.081955,-88.681211,(606) 432-1451,"30 Walters Lane, Pikeville KY 41501"
16042,16042,Toyota of Bowling Green,https://www.toyotaofbowlinggreen.com,22,KY,36.954447,-86.428295,(800) 597-2684,"1301 South 12th Street, Murray KY 42071"
16063,16063,Watermark Toyota,https://www.watermarktoyota.com,22,KY,37.3523,-87.484258,(615) 230-9000,"1435 Nashville Pike, Gallatin TN 37066"
41050,41050,Cumberland Toyota,https://www.cumberlandtoyota.com,22,TN,36.138257,-85.522059,(800) 321-5368,"5600 East Division Street, Evansville IN 47715"
16044,16044,Toyota of Hopkinsville,https://www.toyotaofhopkinsville.com,22,KY,36.823515,-87.474411,(800) 770-6601,"2595 Wilma Rudolph Blvd, Clarksville TN 37040"
41085,41085,Beaman Toyota,https://www.beamantoyota.com,22,TN,36.154799,-86.791285,(888) 340-8222,"2400 Gallatin Pike North, Madison TN 37115"
41062,41062,Peppers Toyota,https://www.pepperstoyota.com,22,TN,36.319057,-88.2803,(615) 623-1496,"1875 West McEwen Drive, Franklin TN 37067"
41079,41079,Toyota of Murfreesboro,https://www.toyotaofmurfreesboro.com,22,TN,35.869131,-86.460882,(866) 762-3787,"1027 Nashville Highway, Columbia TN 38401"
41001,41001,Capital Toyota,https://www.capitaltoyota.net,22,TN,35.019899,-85.201868,(931) 723-4444,"2610 Hillsboro Highway, Manchester TN 37355"
41082,41082,Johnson City Toyota,https://www.johnsoncitytoyota.com,22,TN,36.363635,-82.380902,(423) 664-9715,"3560 Village North Bl SW, McDonald TN 37353"
41086,41086,Fox Toyota,https://www.foxtoyotaclinton.com,22,TN,36.170417,-84.082944,(865) 218-3301,"10415 Parkside Drive, Knoxville TN 37922"
41076,41076,Tim Castellaw Toyota of Dyersburg,https://www.toyotaofdyersburg.com,22,TN,36.058016,-89.397659,(731) 668-1234,"1453 Vann Drive, Jackson TN 38305"
45079,45079,Ourisman Chantilly Toyota,https://www.ourismanchantillytoyota.com,80,VA,38.904777,-77.461385,(931) 438-6300,"2970 Huntsville Highway, Fayetteville TN 37334"
45050,45050,Koons Tysons Toyota,https://www.koonstoyotatysonscorner.com,80,VA,38.932267,-77.243883,(571) 357-3965,"1 Cardinal Park Drive, S.E., Leesburg VA 20175"
45040,45040,Miller Toyota,https://www.millertoyota.com,80,VA,38.769447,-77.492021,(703) 359-1010,"10287 Fairfax Boulevard, Fairfax VA 22030"
45016,45016,Bill Page Toyota,https://www.billpagetoyota.com,80,VA,38.870871,-77.174385,(301) 469-7100,"10400 Auto Park Avenue, Bethesda MD 20817"
19057,19057,355 Toyota,https://www.355toyota.com,80,MD,39.112833,-77.161917,(888) 921-0300,"907 N. Frederick Avenue, Gaithersburg MD 20879"
45023,45023,Priority Toyota Springfield,https://www.prioritytoyotaspringfield.com,80,VA,38.753369,-77.182957,(703) 522-6000,"4045 Lee Highway, Arlington VA 22207"
45035,45035,Lustine Toyota,https://www.lustinetoyota.com,80,VA,38.642161,-77.265512,(866) 927-4401,"6449 Lee Highway, Warrenton VA 20187"
19043,19043,DARCARS Toyota,https://www.darcarstoyota.com,80,MD,39.061269,-76.958568,(301) 696-6300,"5293 Buckeystown Pike, Frederick MD 21704"
19044,19044,Antwerpen's Toyota,https://www.antwerpentoyota.com,80,MD,39.209586,-76.94244,(301) 899-6000,"5001 Auth Way, Suitland MD 20746"
45091,45091,Sheehy Toyota of Stafford,https://www.sheehytoyotastafford.com,80,VA,38.466705,-77.41115,(301) 591-9000,"8801 Freestate Drive, Laurel MD 20723"
19062,19062,Toyota of Bowie,https://www.toyotaofbowie.com,80,MD,38.95171667,-76.71498333,(301) 843-3700,"2600 Crain Highway, Waldorf MD 20601"
19071,19071,Heritage Toyota Catonsville,https://www.heritagetoyotacatonsville.com,80,MD,39.284568,-76.754916,(800) 589-4001,"400 Weems Lane, Winchester VA 22601"
45086,45086,Battlefield Toyota,https://www.battlefieldtoyota.com,80,VA,38.458019,-78.047039,(888) 461-7519,"375 Baltimore Blvd., Westminster MD 21157"
19069,19069,DARCARS Toyota of Baltimore,https://www.darcarstoyotaofbaltimore.com,80,MD,39.28699,-76.54349,(888) 577-0461,"1107 West Street, Annapolis MD 21401"
19021,19021,Bill Kidd's Timonium Toyota,https://www.billkiddstoyota.com,80,MD,39.473775,-76.640276,(410) 661-5700,"8001 Belair Road, Baltimore MD 21236"
45013,45013,McGeorge Toyota,https://www.mcgeorgetoyota.com,80,VA,37.637461,-77.553081,(301) 863-7555,"22500 Three Notch Road, Lexington Park MD 20653"
45084,45084,Haley Toyota of Richmond CC,https://www.haleycertified.com,80,VA,37.496,-77.5508,(804) 559-8719,"6546 Mechanicsville Pike, Mechanicsville VA 23111"
45082,45082,Loyalty Toyota,https://www.loyaltytoyotarichmond.com,80,VA,37.306701,-77.394079,(804) 545-7411,"3600 Lonas Parkway, Midlothian VA 23112"
45094,45094,Gloucester Toyota,https://www.gloucestertoyota.com,80,VA,37.375566,-76.534497,(540) 886-6201,"918 Richmond Road, Staunton VA 24401"
45076,45076,Casey Toyota,https://www.caseytoyota.com,80,VA,37.350595,-76.733408,(757) 874-6000,"12978 Jefferson Avenue, Newport News VA 23608"
45009,45009,Checkered Flag Toyota,https://toyota.checkeredflag.com,80,VA,36.847767,-76.163478,(757) 673-2345,"3400 Western Branch Boulevard, Chesapeake VA 23321"
19075,19075,Hertrich Toyota of Pocomoke,https://www.hertrichtoyotapocomoke.com,80,MD,38.044029,-75.543184,(757) 271-9732,"1877 Laskin Road, Virginia Beach VA 23454"
45077,45077,Haley Toyota of Farmville,https://www.haleytoyotafarmville.com,80,VA,37.275376,-78.399684,(410) 543-2000,"2010 N. Salisbury Blvd., Salisbury MD 21801"
45053,45053,Haley Toyota,https://www.haleytoyotaofroanoke.com,80,VA,37.285418,-79.937212,(877) 757-5770,"19018 Forest Road, Lynchburg VA 24502"
45087,45087,Nelson Toyota,https://www.toyotasbynelson.com,80,VA,36.740522,-79.95362,(540) 381-8417,"2230 Roanoke Street, Christiansburg VA 24073"
47018,47018,Ramey Toyota,https://www.rameytoyota.com,80,WV,37.341841,-81.125939,(434) 822-0300,"125 Piedmont Place, Danville VA 24541"
37130,37130,Fitzgerald Toyota Chambersburg,https://www.fitzgeraldtoyotachambersburg.com,80,PA,39.925454,-77.62032,(304) 513-3777,"1905 Patrick Street Plaza, Charleston WV 25387"
34098,34098,Team Toyota,https://www.teamtoyotaohio.com,22,OH,40.375672,-80.631053,(304) 232-1880,"55 Robinson Drive, Triadelphia WV 26059"
37194,37194,Brewer Airport Toyota,https://brewerairporttoyota.com,80,PA,40.50433,-80.223526,(724) 743-1144,"2403 Washington Road, Canonsburg PA 15317"
37187,37187,Ken Ganley Toyota,https://www.kenganleytoyota.com,80,PA,40.318717,-79.941363,(412) 344-6012,"2020 West Liberty Avenue, Pittsburgh PA 15226"
47012,47012,Superior Toyota,https://www.superiortoyotawv.com,80,WV,39.268278,-81.514403,(304) 296-4401,"60 Don Knotts Blvd., Morgantown WV 26506"
